genres,popularity,title,vote_average
"History, Documentary",0.062544,The lost arcade,9.0
Adventure,2.689455,Blue crush 2,4.8
"Drama, History",1.888341,"I, olga hepnarova",7.8
"Animation, Family, Fantasy, Music",2e-06,Really rosie,0.0
"Adventure, Animation, Comedy, Family",12.687521,Storks,6.7
"Adventure, Fantasy, Horror, Science Fiction",1.286897,Journey to the seventh planet,4.4
Drama,4.825361,After the storm,7.2
"Documentary, History, TV Movie",0.065665,The secret world of lewis carroll,0.0
"Drama, Adventure",0.038459,In the shadow of death,6.5
Science Fiction,0.648666,Zarkorr! the invader,5.0
"Horror, Action",2.436746,Devil's playground,5.2
"Crime, Thriller, Science Fiction",0.037745,Loop,0.0
"Crime, Documentary",0.07658,The house of suh,4.0
Comedy,0.100054,I am not salvador,5.0
,0.014201,Kalashnikov,0.0
Comedy,8.447096,Penny pincher!,5.4
"Action, Drama, Thriller",0.110641,Money play$,5.0
"Documentary, History",0.827141,Auschwitz,3.3
"TV Movie, Fantasy, Horror",3.584192,Wolvesbayne,3.8
Drama,1.151032,Sieranevada,7.8
Drama,1.826317,Dogs,7.0
"Foreign, Action, Drama, Romance",0.315971,Poongsan,6.3
Comedy,2.052774,Party crashers,5.2
"Comedy, Romance",2.36934,Head over heels 2,6.1
"Drama, Thriller",1.127613,Paris under watch,6.2
"Drama, Comedy",0.41158,Kings & rats,3.5
,0.116346,Bellini e o demônio,4.0
Drama,0.567814,Boats out of watermelon rinds,8.1
"Thriller, Crime, Drama",1.903759,The big i am,5.1
Drama,3.734767,Vips,6.6
"Comedy, Drama",0.113624,Reflections of a blender,7.0
"Comedy, Drama",1.874158,Horace and pete,7.5
Documentary,3.870762,Audrie & daisy,7.2
"Thriller, Drama",0.269808,The disciple,7.8
Comedy,1.182674,Iliza shlesinger: confirmed kills,6.8
"Crime, Fantasy",1.96973,Back in crime,6.3
"Adventure, Action, History",1.515504,Kenau,5.9
"Fantasy, Comedy, Foreign",0.967735,Pastorela,6.0
Comedy,3.858646,There's only one jimmy grimble,7.0
"Documentary, Family, History",0.464836,Going attractions: the definitive story of the american drive-in movie,8.0
"Fantasy, Drama",2.522699,Endless poetry,7.7
"Comedy, Fantasy, Drama",0.390047,Love & peace,7.0
"Mystery, Thriller",0.664917,Seventh code,6.0
Comedy,0.947798,Claude chabrol's high heels,6.5
Drama,0.446869,Free fall,4.0
Drama,1.783356,Secret chronicle: she beast market,6.3
Documentary,0.468157,Homeless in america,1.0
"Horror, Drama",0.150139,Karaoke terror,6.5
"Action, Comedy, Drama",1.404418,Catch me if you can,6.0
"Crime, Action, Adventure",0.023066,Peace code,0.0
Documentary,0.136137,Mary pickford: the muse of the movies,0.0
"Thriller, Crime, Horror",0.110404,Bone daddy,3.0
Drama,0.153761,Paranoia,6.0
Comedy,0.078252,Sidewalk stories,7.0
"Science Fiction, Horror",0.100607,The brain eaters,6.5
"Horror, Science Fiction",0.208676,The flesh eaters,6.3
"Crime, Drama, Mystery, Romance",0.700504,The green glove,6.7
Comedy,0.113603,Loose shoes,3.0
Thriller,2.344607,Level up,4.7
"Drama, Horror, Thriller",10.444797,The girl with all the gifts,6.4
"Comedy, Drama",3.614272,The distinguished citizen,7.3
"Adventure, Fantasy, Foreign, Science Fiction",1.372661,The hexer,5.4
"Horror, Thriller",4.541007,Abattoir,4.6
"Comedy, Romance",9.57783,All roads lead to rome,4.7
"Comedy, Action, Adventure",0.498127,Bounty hunters,7.1
"Horror, Mystery, Drama",0.613206,In the dark half,6.0
"Drama, Crime, Mystery",1.861683,Maigret sets a trap,6.9
Action,1.645231,The bodyguard,6.5
"Action, Science Fiction, Fantasy, Horror",5.440884,I am a hero,6.7
"Action, Comedy, War",3.798504,Railroad tigers,6.2
"Action, Crime",3.075981,Asura: the city of madness,5.8
Thriller,0.550522,Zebra,5.0
"Thriller, Fantasy",1.129126,Erased,6.7
"Adventure, Action",12.597842,Call of heroes,6.3
"Action, Crime, Drama",1.528202,Line walker,5.6
"Animation, Drama, Family",7.321152,My life as a zucchini,7.7
"Mystery, Thriller",0.460016,Musudan,5.5
"Mystery, Thriller",1.177078,Insanity,5.0
Drama,0.100128,Everybody's fine,0.0
"Action, Adventure, Science Fiction",0.000578,Raiders of the sun,3.0
"Western, Drama",1.447293,Circus world,5.6
"Drama, Horror",4.475666,Marquis de sade: justine,5.8
Drama,1.516169,Ashley,4.6
,1e-06,Zézero,0.0
Romance,1.46537,In-lawfully yours,5.9
"Comedy, Romance",0.446834,Freaky ali,7.3
"Drama, Science Fiction",0.894956,Pilot pirx's inquest,6.2
"Science Fiction, Family, Adventure, Comedy",1.443911,Teens in the universe,4.7
Documentary,5e-05,Murder: no apparent motive,0.0
"Drama, Science Fiction, Thriller, Adventure",0.194489,Failure of engineer garin,5.0
"Drama, Comedy",3.244121,Goodbye berlin,7.3
"Crime, Drama",0.759767,Payroll,6.4
"Drama, Science Fiction",0.534662,The clone returns home,5.9
"Comedy, Adventure",0.892569,True friends,5.5
Comedy,0.518977,Watch your left,6.0
"Documentary, Music",0.045928,Joan baez: how sweet the sound,8.0
Drama,1.085116,Public works,7.3
"Drama, Thriller",0.369474,Sioux city,5.0
Drama,2.09366,A country called home,5.7
"Comedy, Drama",0.013968,Delhi in a day,0.0
Documentary,0.979311,Sneakerheadz,6.0
Thriller,0.811783,Redistributors,5.1
Drama,0.458048,Red family,4.5
Drama,0.739523,Dangerously excited,6.9
,1.034456,You are my sunshine,5.8
,0.634213,Playboy bong,6.5
Drama,1.332736,A brand new life,6.8
,0.161951,Neal cassady,5.5
"Action, Thriller",1.217114,Crossing point,5.7
Mystery,1.091991,After midnight,1.1
"Comedy, Drama",0.504189,Lost in munich,8.0
Documentary,9.078809,Amanda knox,6.7
Drama,3.002963,Imperial dreams,6.7
"Drama, Music",9.809168,All eyez on me,6.3
Drama,1.194239,You & me forever,5.1
,0.029416,All the difference,0.0
Comedy,0.168535,I'm a standard supporter,4.5
Comedy,0.684208,Ci vuole un gran fisico,4.7
"Romance, Comedy",2.969323,Unique brothers,5.8
"Romance, Comedy",3.046838,Io che amo solo te,5.2
Drama,1.71044,La scelta,4.7
Thriller,1.392158,Cemento armato,6.2
"Action, Thriller",14.567726,Interrogation,4.7
Comedy,0.051803,Take me to town,5.0
,0.224832,The hour before the dawn,7.0
"Action, Adventure, Fantasy",0.526202,Time raiders,7.3
"Action, Thriller, Foreign",0.076517,Star runner,5.5
"Crime, Drama, Romance, Foreign",0.177791,Moonlight express,4.5
"Mystery, Drama, Thriller",1.251677,The debt,4.3
Comedy,1.997362,El pregón,5.3
Drama,0.550609,My name is emily,6.7
Drama,1.535711,Duell der brüder - die geschichte von adidas und puma,7.4
,0.459031,The seahorse,7.8
,0.352816,Voyage to the sky,5.5
"Documentary, Drama",0.983778,Gringo: the dangerous life of john mcafee,7.3
Comedy,19.454717,No manches frida,7.4
Adventure,5.206871,Kicks,7.5
Thriller,2.847833,Operation avalanche,6.5
Comedy,0.020028,The third annual 'on cinema' oscar special,0.0
,0.73253,States of grace,8.3
"Horror, Thriller",0.233781,Destroyer,5.0
"Comedy, Animation",0.55393,Betty boop's big boss,6.7
"Comedy, Horror, Science Fiction",2.617006,Body melt,5.5
"Comedy, Drama, Romance",0.360422,Enchanted april,6.5
"Drama, Comedy",0.218568,Zig zag story,10.0
Documentary,0.442896,Killswitch,7.5
Drama,0.56785,Parallel courses,4.0
"Comedy, Animation",0.160229,Betty boop's museum,6.5
"Horror, Thriller",1.559758,Bleed,4.3
"Action, Drama",2.981184,The duelist,6.0
Documentary,0.001744,The burgos trial,0.0
Drama,1.197393,A bride for rip van winkle,6.7
Drama,1.121686,Father’s chair,7.1
Thriller,16.719657,The fury of a patient man,6.7
Drama,1.821109,The nightingale,7.8
Drama,0.357603,Farewell baghdad,10.0
Documentary,3.458259,Gimme danger,7.2
,0.031813,Tectonic plate,0.0
Animation,0.251089,The girl without hands,8.3
,0.252949,The magnitsky act. - behind the scenes,0.0
Animation,0.034123,Murderous tales,0.0
Thriller,0.967907,Office,6.4
"Comedy, Drama",0.145502,Rag union,7.3
Documentary,0.920892,The swedish theory of love,6.9
"Romance, Comedy",0.531266,A crush on you,6.4
"Drama, Comedy",0.0977,Gondolj rám,0.0
"Crime, Comedy",0.144624,"My night, your day",10.0
Documentary,0.385825,Muhammad ali - the greatest,5.4
"Drama, Crime",0.887298,Flowers of evil,4.5
Comedy,0.49439,The last band in lebanon,0.0
"Drama, History, Thriller, Science Fiction",1.823626,Capsule,5.2
Documentary,0.07273,The dwarvenaut,6.0
Documentary,1.817092,Man vs. snake,7.0
"Action, Drama",0.947278,The golden cane warrior,6.5
"Documentary, Music",0.080368,Justice: a cross the universe,8.8
"Science Fiction, Comedy, Fantasy",0.126171,Set the thames on fire,7.0
"Comedy, Drama, Family",2.163422,Go figure,5.4
"TV Movie, Romance, Drama",1.373548,The spirit of christmas,6.5
Romance,0.183365,Cloudy with a chance of love,3.3
"Drama, TV Movie, Comedy",0.850828,The flight before christmas,5.0
Drama,1.105143,Second chances,5.0
Drama,0.940223,"Signed, sealed, delivered: truth be told",7.0
"Drama, Romance, TV Movie",0.409165,"Signed, sealed, delivered: the impossible dream",6.0
"TV Movie, Family",1.082366,"Signed, sealed, delivered: from paris with love",6.6
"TV Movie, Mystery",3.060973,"Murder, she baked: a deadly recipe",7.1
"Comedy, Drama, Family, Music, TV Movie",4.225869,The cheetah girls 2,5.4
"Action, Drama, Romance, TV Movie",6.216199,Cloud 9,6.1
"Family, Comedy, Music",4.405129,Teen beach 2,6.2
"TV Movie, Romance, Family",0.230124,Secret summer,4.8
"Drama, Romance, TV Movie",1.01793,"Signed, sealed, delivered: from the heart",5.5
"Comedy, Drama, Family, Music, TV Movie",5.973243,The cheetah girls,4.9
Drama,5.671228,Mansfield park,5.6
"Adventure, Comedy, Drama",6.287572,The wizards return: alex vs. alex,6.4
"Comedy, Romance, TV Movie",1.223986,Ms. matched,6.2
,0.774052,My summer prince,4.5
"Romance, TV Movie",0.639731,"Signed, sealed, delivered: one in a million",5.0
"Family, Music",1.170973,Jesus christ superstar - live arena tour,6.9
"Fantasy, Adventure",1.902088,H2o just add water - the movie,6.4
"Drama, Music, Romance",2.199476,Love never dies,7.5
"Romance, TV Movie",1.152114,Anything for love,4.5
"Drama, Romance, TV Movie",0.954314,Appetite for love,6.3
"Comedy, Romance",0.826013,Perfect match,5.4
"Comedy, TV Movie, Romance",1.242104,Date with love,6.8
"TV Movie, Romance",0.772232,The convenient groom,6.0
"Western, Music, Romance",0.871076,Oklahoma!,4.6
"Drama, TV Movie, Family, Mystery",0.712788,Love finds you in sugarcreek,7.0
"Action, Family, Adventure, Romance, TV Movie",2.638317,Princess of thieves,5.9
"TV Movie, Drama",0.276956,Love finds you in charm,5.8
"Drama, TV Movie, Romance",0.286101,Love finds you in valentine,6.4
Documentary,0.708313,Danny says,6.7
"Family, TV Movie",0.621576,"Signed, sealed, delivered for christmas",7.9
"Romance, Drama",0.416171,Sense and sensibility,0.0
"Action, Comedy, Drama, Family",0.161979,Parent trap iii,3.8
Family,0.047551,The cookie mobster,0.0
Mystery,0.713069,Along came a nanny,3.5
"Music, Family",1.442372,Annie: a royal adventure,3.6
"Comedy, Fantasy, Romance",0.761086,You cast a spell on me,7.3
"TV Movie, Comedy, Drama",0.880944,Matchmaker santa,5.8
"Comedy, Drama, Romance, TV Movie",0.811948,"Signed, sealed, delivered",7.0
Family,1.347996,Raising the bar,6.0
"Drama, TV Movie, Comedy",0.136178,"Signed, sealed, delivered: lost without you",8.0
"Comedy, Drama, Family, TV Movie",5.765804,Harriet the spy: blog wars,4.2
"TV Movie, Drama, Action",2.448345,She made them do it,6.0
"Drama, Horror",0.359493,The alchemist cookbook,4.1
"Drama, Romance",1.653906,Jane eyre,6.2
,0.001459,Persuasion,0.0
"Comedy, Romance",0.759048,Paperback hero,6.5
"Drama, Foreign",0.251794,Two-legged horse,6.6
Romance,3.877286,Undercover bridesmaid,5.4
"Drama, Music, Comedy",5.768543,Honey 2,6.0
,0.361228,Emma,0.0
"Action, Comedy, Drama, Fantasy, Science Fiction",25.373662,Colossal,6.2
Documentary,0.563982,Do not resist,6.6
"Action, Adventure, Comedy, Foreign",0.924708,Drunken monkey,6.3
Thriller,2.269273,Slice,6.4
"Drama, Comedy",0.641419,Getting home,6.7
Drama,0.130588,Tharlo,6.7
Family,1.163721,A heartland christmas,7.4
"Drama, Family",0.896046,Moondance alexander,6.0
"Family, Drama",1.578683,Flicka: country pride,6.3
"Action, Adventure, Drama, Family, Western",0.189995,The wild stallion,3.9
"Drama, Comedy, Romance, Foreign",0.003744,Of parents and children,0.0
"TV Movie, Western",0.318503,Siringo,5.0
"Drama, Thriller, Western",0.211595,Clearcut,8.5
"Action, Drama, Family, Thriller",0.986942,Felicity: an american girl adventure,4.5
"Drama, Family",1.379613,An american girl: chrissa stands strong,5.7
"Drama, Family",5.436026,Samantha: an american girl holiday,4.6
"Adventure, Family, Mystery",0.169039,Minor details,2.7
"Adventure, Family, Fantasy",1.749574,Escape to witch mountain,5.4
"Family, Drama",1.308219,Isabelle dances into the spotlight,4.9
"Drama, Family, History",0.412692,Molly: an american girl on the home front,2.0
,0.311312,Beyond witch mountain,6.0
Family,0.21929,Au pair 3: adventure in paradise,3.3
"Comedy, Family, Fantasy, Music",5.761235,A cinderella story: if the shoe fits,6.1
"Drama, Family",0.674356,Lover of loser,8.4
Drama,0.155577,Little crumb,7.6
Drama,1.233845,The hell of '63,5.8
"Science Fiction, Thriller",1.637273,Crash and burn,4.7
Horror,0.393518,Diggers,3.5
"Action, Fantasy, Thriller",11.164762,Night guards,5.7
,0.993488,Where's the dragon?,2.0
Documentary,1.270588,City of god – 10 years later,7.0
"Animation, Adventure, Family",0.772307,You are umasou,7.0
Drama,0.228584,Veranda för en tenor,6.0
Drama,3.63133,Blue jay,7.2
"Comedy, Drama",0.293873,Heavenly shift,5.7
"Thriller, Drama, Mystery",0.459937,Interruption,7.5
"Documentary, Drama",6.913581,Voyage of time: life's journey,6.2
"Comedy, Drama, Romance, TV Movie",1.482309,A star for christmas,5.4
"Comedy, Drama, Music, Romance",19.681686,La la land,7.9
"Drama, Mystery, Thriller",0.123726,Coyote waits,5.2
,0.002785,A thief of time,0.0
Documentary,8.255986,13th,8.0
"TV Movie, Comedy",0.04752,Umbkotid,0.0
"Comedy, Romance",1.508679,Validation,6.9
Animation,0.549645,Flirty birdy,6.4
,0.038832,Where souls go,5.0
"Animation, Family",8.844424,Air mater,5.8
"War, Drama, Thriller",6.042021,The siege of jadotville,7.3
"Thriller, Drama",1.20963,Collector,7.2
Drama,4.909346,Being 17,7.0
"Drama, Romance",0.31241,Love is blind,6.4
"Drama, Crime, Thriller",6.871869,Vincent n roxxy,5.6
"Animation, Comedy",2.435431,The present,8.3
"Drama, Romance",0.153511,Road to yesterday,6.0
Comedy,1.006543,Brother nature,5.0
"Crime, Drama, Thriller",1.080247,Clean hands,5.2
"Drama, Thriller",5.673744,The salesman,7.1
Drama,0.013177,Demons,0.0
"Crime, Drama",0.859012,Pale moon,5.6
"Comedy, Drama, Romance",0.508823,Adopt a sailor,5.3
"Animation, Music, Family",4.846611,Barbie in rock 'n royals,6.2
"Action, Animation, Family",4.437478,Barbie: spy squad,6.3
"Comedy, Drama",0.262952,Kick the moon,5.7
"Drama, Comedy, Romance",0.581016,The waiting list,6.4
Drama,0.060736,Chasing freedom,8.0
"Horror, Science Fiction",0.525931,How to make a monster,5.2
Horror,0.082086,Jungle captive,6.5
Comedy,3.359294,Two lottery tickets,7.6
"Comedy, Drama",0.049896,Love building,6.0
,0.1377,After the promise,7.6
"Action, Drama, War, Romance, Thriller",13.085186,Allied,6.6
"Drama, Horror",6.533171,The monster,5.4
"Comedy, Action",0.290618,Skateboard,5.0
Comedy,0.672934,Drei mann in einem boot,5.0
Comedy,0.274571,Angora love,7.0
"Drama, Romance",0.325084,The blood oranges,6.0
"Crime, Drama, Romance",0.167618,Buried alive,4.0
Documentary,0.635835,Chicken people,7.0
"Comedy, Romance",0.008326,By the sea,6.4
"Comedy, Drama, Romance",0.603245,Mr. right,3.5
Drama,0.148739,Paid in full,5.0
"War, Drama",0.591084,Piccadilly incident,3.5
"Science Fiction, Fantasy, Horror",2.203931,Phantasm: ravager,5.4
"Music, Drama",0.636558,Something to sing about,5.3
"Adventure, Science Fiction",0.830874,Teenage cave man,4.2
Comedy,0.367375,Wise girl,6.0
"TV Movie, Romance",0.519491,Autumn in the vineyard,8.0
"Crime, Mystery, Thriller",0.169443,Falsely accused,5.5
"Comedy, Romance",1.651329,Who gets the dog?,5.6
Drama,0.130838,Seneca's day,0.0
Documentary,0.662785,Charles darwin and the tree of life,7.4
Comedy,0.871174,The sidelong glances of a pigeon kicker,0.0
,0.001303,Funeral march,0.0
Drama,0.320118,Woman of tokyo,6.5
Documentary,0.145073,Baseball,8.5
Comedy,0.719873,Born to win,3.8
"Drama, Music",1.957074,London town,6.3
Documentary,0.001649,London in the raw,0.0
Documentary,0.114485,Primitive london,5.0
"Horror, Thriller",0.187025,The hide,6.2
"Adventure, Drama",0.69791,Scaramouche,8.0
"Action, Animation, Comedy",3.495883,Batman: return of the caped crusaders,7.2
"Mystery, Thriller, Western",18.473022,Brimstone,7.0
,0.345323,Dugma: the button,7.0
"Comedy, Fantasy, Horror, Science Fiction",0.000578,Wicked stepmother,6.2
Mystery,0.76814,Murder in a small town,4.0
Thriller,18.311054,Inferno,5.7
"Action, Comedy",9.48515,Keeping up with the joneses,5.9
"Horror, Thriller",10.182974,Ouija: origin of evil,5.8
Drama,0.234944,Titus andronicus,10.0
Drama,0.485616,Camila jam,6.3
,0.003591,Stray dog,0.0
"Comedy, Drama, Romance",9.86258,My blind brother,6.2
Documentary,0.706061,Louis theroux: savile,7.5
Comedy,4.136987,Mascots,5.8
"Romance, Comedy",1.002834,Faintheart,6.6
Comedy,1.358114,Crisis in six scenes,6.3
"Thriller, Horror",1.809272,Patient seven,5.2
"Drama, Science Fiction",1.779393,The white king,6.3
"Comedy, Family",0.629013,What a wonderful family!,7.0
"Drama, Comedy, Foreign",0.157941,Le grand chef,5.0
"Drama, Comedy, Foreign",0.156549,Le grand chef 2: kimchi battle,4.9
Comedy,0.536386,Casi divas,7.0
Comedy,1.373344,Wild oats,6.3
"Adventure, Animation, Family",16.83711,Trolls,6.7
Documentary,0.393677,Sky ladder: the art of cai guo-qiang,8.4
Documentary,0.046692,45365,5.0
"Western, Documentary",0.450096,Western,4.5
"Horror, Comedy",1.453912,Nightmare sisters,4.9
"Action, Adventure, Animation, Family",1.774731,Lego dc comics super heroes: batman: be-leaguered,6.1
Comedy,0.535087,Russell peters: almost famous,6.6
"Drama, Fantasy, Horror, Mystery",0.710962,Pedro páramo,6.0
Documentary,1.026189,Breadcrumb trail,8.0
Drama,0.465513,Girl in the box,6.7
Documentary,2.245922,Raiders!: the story of the greatest fan film ever made,7.6
,0.008235,Finding truelove,0.0
"Action, Western",1.237049,Silver lode,5.0
Documentary,0.178468,Dream/killer,7.3
"Horror, Thriller",0.808207,The forgotten,6.2
Thriller,0.805883,Hidden in the woods,5.1
Drama,0.955066,37,4.6
"Drama, Family",0.621657,The girl and the echo,7.0
Drama,8.312298,Una,6.6
"TV Movie, Drama, Thriller",0.249696,Obsessed,6.0
Horror,0.009335,Island of blood,2.0
"Action, Adventure, Science Fiction",0.935783,Slave girls from beyond infinity,5.8
"Fantasy, Science Fiction",0.000823,Roller blade warriors: taken by force,0.0
"Action, Thriller",1.490898,Avenging angel,5.4
"Horror, Action, Thriller, Crime",1.857454,Mad foxes,6.2
"Fantasy, Drama, Romance",0.689222,Tanya's island,6.0
Comedy,0.013577,Pacific banana,4.8
,0.735715,Werewolf in a women's prison,4.0
Action,0.009192,The fearless young boxer,6.0
"Crime, Drama, Thriller",0.053082,Snatched,0.0
Drama,5.453126,Passionate,6.6
"Horror, Thriller",1.321136,Run bitch run,4.7
"Drama, War",0.793103,Silence,4.6
"Action, Drama, Thriller",0.706414,The high frontier,5.8
Thriller,1.184042,Stalked by my doctor,5.1
Thriller,0.561415,Stalked by my doctor: the return,4.7
"Action, Adventure, Science Fiction",6.703892,Max steel,5.1
"Animation, Comedy, Fantasy",0.648653,Elf bowling the movie,2.0
Comedy,2.2326,Struggle for life,5.8
Drama,0.62301,The custodian,6.3
"Thriller, Crime, Drama",1.13377,Adulterers,5.2
Documentary,0.073258,Satanis: the devil's mass,7.0
